2016-03-03 22:03:50 - PHP Warning:  fopen(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/controller/product/product.php): failed to open stream: Permission denied in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 408
2016-03-03 22:03:50 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 410
2016-03-03 22:03:50 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 412
2016-03-03 22:03:50 - PHP Warning:  fopen(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/view/theme/default/template/product/product.tpl): failed to open stream: Permission denied in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 408
2016-03-03 22:03:50 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 410
2016-03-03 22:03:50 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 412
2016-03-03 22:03:50 - PHP Warning:  fopen(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/view/theme/default/template/product/search.tpl): failed to open stream: Permission denied in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 408
2016-03-03 22:03:50 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 410
2016-03-03 22:03:50 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 412
2016-03-03 22:03:50 - PHP Warning:  fopen(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/controller/product/manufacturer.php): failed to open stream: Permission denied in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 408
2016-03-03 22:03:50 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 410
2016-03-03 22:03:50 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 412
2016-03-03 22:03:50 - PHP Warning:  fopen(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/view/theme/default/template/product/manufacturer_info.tpl): failed to open stream: Permission denied in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 408
2016-03-03 22:03:50 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 410
2016-03-03 22:03:50 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 412
2016-03-03 22:03:50 - PHP Warning:  fopen(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/controller/product/special.php): failed to open stream: Permission denied in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 408
2016-03-03 22:03:50 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 410
2016-03-03 22:03:50 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 412
2016-03-03 22:03:50 - PHP Warning:  fopen(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/view/theme/default/template/product/special.tpl): failed to open stream: Permission denied in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 408
2016-03-03 22:03:50 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 410
2016-03-03 22:03:50 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 412
2016-03-03 22:03:50 - PHP Warning:  fopen(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/controller/product/category.php): failed to open stream: Permission denied in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 408
2016-03-03 22:03:50 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 410
2016-03-03 22:03:50 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 412
2016-03-03 22:03:50 - PHP Warning:  fopen(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/catalog/view/theme/default/template/product/category.tpl): failed to open stream: Permission denied in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 408
